"","china_platform","first_salvo"
"27280","""27279"",26,6,1,1,2,1,2,2,""us"",0.72,0.93,0.32,0.57","us"
"27281","""27280"",19,9,2,1,2,3,2,2,""china"",0.38,0.3,0.27,0.2","us"
"27282","""27281"",4,6,1,1,2,2,1,2,""us"",0.62,0.52,0.39,0.32","us"
"27283","""27282"",18,1,2,1,2,3,2,2,""us"",0.73,0.83,0.83,0.68","us"
"27284","""27283"",11,2,1,1,2,3,1,2,""us"",0.46,0.3,0.69,0.11","us"
"27285","""27284"",9,9,1,1,3,2,2,2,""us"",0.6,0.1,0.19,0.21","us"
"27286","""27285"",7,7,1,1,1,2,2,2,""us"",0.87,0.8,0.75,0.95","us"
"27287","""27286"",27,5,1,1,1,3,1,2,""china"",0.78,0.14,0.16,0.11","us"
"27288","""27287"",15,6,1,1,3,1,1,2,""us"",0.37,0.76,0.56,0.2","us"
"27289","""27288"",26,8,1,1,2,2,2,2,""china"",0.01,0.94,0.85,0.85","us"
"27290","""27289"",17,1,1,1,1,1,2,2,""china"",0.22,0.51,0.73,0.21","us"
"27291","""27290"",4,2,1,1,3,2,1,2,""china"",0.44,0.76,0.91,0.6","us"
"27292","""27291"",10,10,1,1,1,3,1,2,""us"",0.7,0.41,0.62,0.77","us"
"27293","""27292"",19,4,2,1,3,3,1,2,""china"",0.54,0.91,0.82,0.23","us"
"27294","""27293"",19,10,1,1,2,2,2,2,""china"",0.21,0.94,0.34,0.31","us"
"27295","""27294"",12,2,2,1,3,3,2,2,""china"",0.82,0.36,0.18,0.8","us"
"27296","""27295"",10,2,2,1,2,2,1,2,""us"",0.29,0.54,0.1,0.15","us"
"27297","""27296"",9,3,1,1,3,2,1,2,""us"",0.54,0.31,0.4,0.54","us"
"27298","""27297"",24,1,2,1,2,1,2,2,""china"",0.24,0.72,0.24,0.93","us"
"27299","""27298"",30,8,1,1,1,1,2,2,""china"",0.82,0.06,0.95,0.47","us"
"27300","""27299"",21,9,1,1,1,1,2,2,""us"",0.85,0.21,0.54,0.94","us"
"27301","""27300"",21,4,2,1,3,2,1,2,""us"",0.71,0.59,0.21,0.07","us"
"27302","""27301"",17,7,2,1,3,2,1,2,""us"",0.86,0.85,0.4,0.03","us"
"27303","""27302"",5,3,1,1,2,2,1,2,""china"",0.36,0.28,0.31,0.78","us"
"27304","""27303"",23,5,2,1,3,2,2,2,""china"",0.52,0.49,0.32,0.16","us"
"27305","""27304"",26,5,1,1,2,3,2,2,""china"",0.28,0.19,0.99,0.79","us"
"27306","""27305"",29,3,1,1,2,3,1,2,""us"",0.16,0.28,0.09,0.73","us"
"27307","""27306"",17,4,2,1,1,1,1,2,""us"",0.9,0.77,0.49,0.34","us"
"27308","""27307"",16,8,1,1,2,2,2,2,""us"",0.6,0.12,0.19,0.78","us"
"27309","""27308"",17,5,2,1,2,2,1,2,""china"",0.57,0.1,1,0.66","us"
"27310","""27309"",9,4,1,1,3,3,2,2,""china"",0.11,0.85,0.04,0.06","us"
"27311","""27310"",13,5,1,1,1,1,2,2,""china"",0.43,0.76,0.47,0.79","us"
"27312","""27311"",8,7,2,1,1,3,1,2,""china"",0.07,0.27,0.12,0.45","us"
"27313","""27312"",20,3,1,1,2,2,1,2,""china"",0.16,0.29,0.72,0.05","us"
"27314","""27313"",21,3,1,1,2,2,1,2,""china"",1,0.6,0.72,0.42","us"
"27315","""27314"",22,2,1,1,2,2,2,2,""china"",0.45,1,0.87,0.76","us"
"27316","""27315"",9,6,1,1,3,1,2,2,""us"",0.61,0.78,0.32,0.18","us"
"27317","""27316"",14,1,2,1,3,3,1,2,""us"",0.55,0.54,0.52,0.99","us"
"27318","""27317"",11,4,2,1,2,3,2,2,""us"",0.48,0.73,0.93,0.02","us"
"27319","""27318"",24,4,2,1,2,2,2,2,""china"",0.99,0.73,0.11,0.59","us"
"27320","""27319"",6,7,1,1,3,2,1,2,""us"",0.47,0.73,0.2,0.7","us"
"27321","""27320"",20,6,1,1,1,2,2,2,""china"",0.36,0.91,0.81,0.95","us"
"27322","""27321"",13,2,1,1,2,2,2,2,""us"",0.28,0.34,0.47,0.39","us"
"27323","""27322"",18,9,2,1,2,1,1,2,""china"",0.54,0.96,0.08,0.15","us"
"27324","""27323"",20,9,2,1,2,3,1,2,""us"",0.81,0.18,0.79,0.05","us"
"27325","""27324"",28,7,1,1,1,2,1,2,""china"",0.42,0.33,0.04,0.1","us"
"27326","""27325"",6,3,1,1,1,2,2,2,""china"",0.49,0.04,0.38,0.29","us"
"27327","""27326"",15,4,1,1,2,1,1,2,""us"",0.97,0.89,0.25,0.21","us"
"27328","""27327"",12,2,1,1,2,2,2,2,""us"",0.1,0.12,0.21,0.74","us"
"27329","""27328"",29,6,1,1,3,2,1,2,""china"",0.49,0.93,0.05,0.6","us"
"27330","""27329"",26,8,2,1,1,2,2,2,""china"",0.09,0.56,0.11,0.37","us"
"27331","""27330"",23,5,1,1,3,3,2,2,""china"",0.87,0.92,0.42,0.89","us"
"27332","""27331"",10,4,2,1,1,2,1,2,""china"",0.04,0.61,0.05,0.59","us"
"27333","""27332"",26,3,1,1,2,1,1,2,""us"",0.12,0.6,0.85,0.78","us"
"27334","""27333"",10,4,2,1,3,1,2,2,""us"",0.12,0.29,0.6,0.33","us"
"27335","""27334"",24,8,2,1,1,1,1,2,""us"",0.68,0.23,0.02,0.38","us"
"27336","""27335"",23,8,1,1,3,1,1,2,""china"",0.46,0.25,0.86,0.92","us"
"27337","""27336"",27,8,1,1,2,2,1,2,""china"",0.04,0.24,0.41,0.81","us"
"27338","""27337"",6,4,2,1,2,3,1,2,""china"",0.26,0.28,0.17,0.6","us"
"27339","""27338"",18,1,1,1,1,2,1,2,""us"",0.32,0.58,0.31,0.82","us"
"27340","""27339"",20,3,1,1,1,2,2,2,""us"",0.91,0.5,0.52,0.77","us"
"27341","""27340"",16,4,1,1,1,1,1,2,""us"",0.91,0.42,0.42,0.63","us"
"27342","""27341"",7,6,2,1,1,2,1,2,""china"",0.41,0.98,0.5,0.79","us"
"27343","""27342"",14,9,2,1,1,2,1,2,""us"",0.22,0.08,0.13,0.84","us"
"27344","""27343"",2,7,2,1,3,3,1,2,""china"",0.16,0.62,0.08,0.64","us"
"27345","""27344"",18,9,1,1,2,2,2,2,""us"",0.33,0.74,0.03,0.17","us"
"27346","""27345"",22,3,2,1,1,3,1,2,""china"",0.69,0.19,0.76,0.63","us"
"27347","""27346"",2,8,1,1,1,1,2,2,""us"",0.97,0.13,0.81,0.46","us"
"27348","""27347"",13,10,2,1,1,1,2,2,""us"",0.71,0.95,0.92,0.05","us"
"27349","""27348"",11,9,1,1,3,2,1,2,""us"",0.03,0.65,0.59,0.55","us"
"27350","""27349"",18,6,2,1,2,2,1,2,""china"",0.17,0.48,0.68,0.83","us"
"27351","""27350"",24,9,2,1,2,3,1,2,""us"",0.53,0.98,0.41,0.85","us"
"27352","""27351"",19,5,2,1,2,1,2,2,""us"",0.61,0.97,0.97,0.47","us"
"27353","""27352"",10,7,1,1,3,2,2,2,""us"",0.18,0.19,0.03,0.91","us"
"27354","""27353"",14,4,2,1,3,1,2,2,""us"",0.39,0.37,0.06,0.43","us"
"27355","""27354"",25,3,2,1,3,3,2,2,""us"",0.52,0.44,0.6,0.52","us"
"27356","""27355"",9,5,2,1,1,2,1,2,""us"",0.32,0.34,0.65,0.06","us"
"27357","""27356"",10,8,2,1,3,2,2,2,""china"",0.42,0.69,0.84,0.52","us"
"27358","""27357"",30,10,1,1,3,1,1,2,""us"",0.49,0.55,0.33,0.53","us"
"27359","""27358"",24,3,2,1,3,2,1,2,""us"",0.28,0.9,0.58,0.3","us"
"27360","""27359"",9,9,2,1,2,3,2,2,""us"",0.88,0.77,0.66,0.04","us"
"27361","""27360"",18,6,2,1,1,2,2,2,""us"",0.35,0.09,0.02,0.16","us"
"27362","""27361"",15,7,2,1,2,2,2,2,""china"",0.51,0.68,0.39,0.65","us"
"27363","""27362"",21,2,2,1,2,2,2,2,""china"",0.77,0.79,0.28,0.56","us"
"27364","""27363"",24,5,1,1,2,2,2,2,""china"",0.25,0.68,0.64,0.29","us"
"27365","""27364"",9,6,2,1,3,3,1,2,""us"",0.05,0.12,0.69,0.32","us"
"27366","""27365"",7,5,1,1,2,1,2,2,""us"",0.75,0.81,0.71,0.19","us"
"27367","""27366"",30,3,1,1,2,3,1,2,""china"",0.93,0.24,0.79,0.33","us"
"27368","""27367"",13,2,1,1,2,3,2,2,""us"",0.38,0.98,0.5,0.4","us"
"27369","""27368"",5,2,2,1,1,1,1,2,""us"",0.47,0.24,0.25,0.69","us"
"27370","""27369"",18,6,2,1,3,2,2,2,""us"",0.33,0.58,0.4,0.51","us"
"27371","""27370"",25,9,2,1,2,2,1,2,""us"",0.83,0.74,0.87,0.07","us"
"27372","""27371"",6,3,2,1,1,1,2,2,""china"",0.53,0.14,0.17,0.42","us"
"27373","""27372"",8,6,1,1,2,2,1,2,""us"",0.9,0.5,0.27,0.55","us"
"27374","""27373"",16,8,1,1,3,1,1,2,""us"",0.78,0.74,0.38,0.49","us"
"27375","""27374"",18,2,2,1,3,1,2,2,""us"",0.7,0.85,0.97,0.88","us"
"27376","""27375"",5,2,2,1,1,3,2,2,""us"",0.02,0.61,0.92,0.52","us"
"27377","""27376"",8,4,2,1,2,1,2,2,""china"",0.53,0.57,0.49,0.5","us"
"27378","""27377"",4,5,2,1,1,1,1,2,""china"",0.06,0.89,0.08,0.72","us"
"27379","""27378"",2,2,1,1,1,1,2,2,""us"",0.65,0.34,0.7,0.15","us"
"27380","""27379"",10,4,2,1,1,3,2,2,""us"",0.16,0.43,0.43,0.98","us"
"27381","""27380"",15,9,1,1,2,1,1,2,""us"",0.85,0.06,0.24,0.3","us"
"27382","""27381"",30,5,1,1,3,2,1,2,""china"",0.63,0.72,0.14,0.62","us"
"27383","""27382"",14,8,1,1,2,2,2,2,""china"",0.78,0.26,0.74,0.3","us"
"27384","""27383"",22,9,1,1,2,1,1,2,""china"",0.86,0.1,0.68,0.99","us"
"27385","""27384"",6,5,1,1,2,2,1,2,""china"",0.3,0.62,0.89,0.28","us"
"27386","""27385"",19,9,1,1,1,2,1,2,""china"",0.13,0.05,0.78,0.57","us"
"27387","""27386"",21,3,2,1,3,3,1,2,""us"",0.81,0.73,0.29,0.37","us"
"27388","""27387"",9,9,2,1,2,2,1,2,""us"",0.23,0.63,0.72,0.21","us"
"27389","""27388"",9,9,2,1,2,2,1,2,""us"",0.66,0.38,0.67,0.91","us"
"27390","""27389"",26,8,1,1,1,2,1,2,""us"",0.56,0.62,0.56,0.1","us"
"27391","""27390"",27,4,2,1,2,1,1,2,""us"",0.17,0.75,0.04,0.31","us"
"27392","""27391"",14,6,2,1,2,2,1,2,""us"",0.71,0.68,0.15,0.44","us"
"27393","""27392"",7,7,1,1,2,2,2,2,""china"",0.47,0.32,0.71,0.42","us"
"27394","""27393"",14,6,1,1,1,1,1,2,""us"",0.98,0.89,0.8,0.41","us"
"27395","""27394"",16,2,1,1,2,2,2,2,""china"",0.61,0.51,0.95,0.63","us"
"27396","""27395"",25,9,2,1,1,2,2,2,""china"",0.39,0.01,0.79,0.08","us"
"27397","""27396"",29,3,2,1,2,3,2,2,""china"",0.44,0.38,0.92,0.43","us"
"27398","""27397"",13,9,1,1,2,3,1,2,""us"",0.87,0.42,0.6,0.32","us"
"27399","""27398"",28,3,2,1,2,2,1,2,""china"",0.42,0.91,0.23,0.26","us"
"27400","""27399"",25,4,2,1,3,3,1,2,""china"",0.99,0.38,0.96,0.75","us"
"27401","""27400"",25,2,2,1,2,2,1,2,""china"",0.3,0.54,0.22,0.26","us"
"27402","""27401"",23,4,1,1,1,1,1,2,""china"",0.96,0.76,0.06,0.45","us"
"27403","""27402"",24,3,2,1,3,2,2,2,""us"",0.58,0.9,0.69,0.98","us"
"27404","""27403"",30,9,2,1,2,1,1,2,""us"",0.58,0.47,0.37,0.15","us"
"27405","""27404"",10,6,2,1,1,1,1,2,""us"",0.8,0.07,0.5,0.27","us"
"27406","""27405"",11,4,2,1,3,1,1,2,""us"",0.11,0.81,0.57,0.76","us"
"27407","""27406"",21,4,2,1,3,1,2,2,""us"",0.21,0.63,0.65,0.48","us"
"27408","""27407"",7,8,2,1,3,1,2,2,""us"",0.29,0.29,0.37,0.26","us"
"27409","""27408"",4,1,1,1,2,3,1,2,""us"",0.83,0.96,0.81,0.84","us"
"27410","""27409"",8,4,1,1,3,3,2,2,""us"",0.98,0.88,0.98,0.09","us"
"27411","""27410"",13,4,2,1,3,2,1,2,""us"",0.72,0.51,0.2,0.62","us"
"27412","""27411"",17,5,2,1,3,1,2,2,""us"",0.5,0.75,0.25,0.55","us"
"27413","""27412"",25,7,2,1,3,2,2,2,""china"",0.44,0.03,0.96,0.85","us"
"27414","""27413"",26,1,2,1,2,2,2,2,""china"",0.05,0.02,0.6,0.85","us"
"27415","""27414"",18,4,1,1,3,1,1,2,""china"",0.57,0.13,0.77,0.47","us"
"27416","""27415"",4,8,1,1,2,2,2,2,""us"",0.83,0.03,0.02,0.77","us"
"27417","""27416"",26,5,1,1,2,2,1,2,""us"",0.48,0.74,0.14,0.99","us"
"27418","""27417"",27,8,2,1,1,2,1,2,""china"",0.2,0.27,0.94,0.24","us"
"27419","""27418"",15,7,2,1,2,2,2,2,""china"",0.24,0.75,0.29,0.65","us"
"27420","""27419"",3,2,1,1,2,3,1,2,""china"",0.91,0.3,0.95,0.08","us"
"27421","""27420"",25,2,1,1,3,2,1,2,""us"",0.96,0.04,0.82,0.17","us"
"27422","""27421"",16,5,1,1,3,1,2,2,""china"",0.48,0.53,0.36,0.48","us"
"27423","""27422"",28,5,2,1,2,2,2,2,""us"",0.75,0.19,0.7,0.68","us"
"27424","""27423"",19,9,1,1,2,3,2,2,""china"",0.88,0.92,0.22,0.92","us"
"27425","""27424"",26,4,2,1,3,2,2,2,""china"",0.56,0.22,0.19,0.79","us"
"27426","""27425"",8,8,2,1,1,2,2,2,""china"",0.59,0.13,0.56,0.35","us"
"27427","""27426"",27,4,1,1,2,3,1,2,""us"",0.1,0.4,0.29,0.36","us"
"27428","""27427"",21,9,2,1,2,3,2,2,""us"",0.68,0.21,0.64,0.32","us"
"27429","""27428"",22,8,1,1,3,1,2,2,""us"",0.03,0.28,0.86,0.46","us"
"27430","""27429"",22,6,2,1,2,1,1,2,""us"",0.43,0.31,0.31,0.2","us"
"27431","""27430"",15,7,2,1,3,2,2,2,""us"",0.45,0.11,0.01,0.88","us"
"27432","""27431"",12,4,1,1,2,3,1,2,""us"",0.54,0.9,0.35,0.18","us"
"27433","""27432"",13,5,1,1,2,2,2,2,""china"",0.9,0.43,1,0.36","us"
"27434","""27433"",24,10,1,1,2,3,1,2,""china"",1,0.81,0.78,0.11","us"
"27435","""27434"",8,6,2,1,2,3,1,2,""china"",0.13,0.34,0.66,0.86","us"
"27436","""27435"",2,7,1,1,1,2,2,2,""china"",0.76,0.99,0.93,0.03","us"
"27437","""27436"",24,5,1,1,2,2,1,2,""us"",0.71,0.08,0.87,0.65","us"
"27438","""27437"",27,10,1,1,2,3,1,2,""us"",0.2,0.55,0.67,0.21","us"
"27439","""27438"",5,6,2,1,3,3,1,2,""us"",0.6,0.65,0.8,0.49","us"
"27440","""27439"",27,6,2,1,2,3,2,2,""china"",0.71,0.02,0.99,0.28","us"
"27441","""27440"",21,2,1,1,2,1,2,2,""china"",0.44,0.01,0.72,0.03","us"
"27442","""27441"",19,3,1,1,2,2,2,2,""china"",0.63,0.6,0.83,0.95","us"
"27443","""27442"",30,5,2,1,2,3,2,2,""us"",0.31,0.11,0.85,0.3","us"
"27444","""27443"",4,9,2,1,2,2,1,2,""china"",0.09,0.38,0.31,0.19","us"
"27445","""27444"",4,2,1,1,3,3,2,2,""us"",0.02,0.31,0.97,0.14","us"
"27446","""27445"",3,6,1,1,2,1,1,2,""china"",0.72,0.03,0.57,0.88","us"
"27447","""27446"",3,8,2,1,1,2,1,2,""china"",0.92,0.65,0.57,0.99","us"
"27448","""27447"",17,4,1,1,2,3,2,2,""china"",0.99,0.92,0.74,0.42","us"
"27449","""27448"",12,1,2,1,3,3,2,2,""china"",0.56,0.25,0.09,0.14","us"
"27450","""27449"",26,7,1,1,2,3,2,2,""china"",0.75,0.71,0.11,0.45","us"
"27451","""27450"",8,8,1,1,1,2,2,2,""us"",0.28,0.06,0.44,0.2","us"
"27452","""27451"",3,8,2,1,1,2,1,2,""china"",0.06,0.52,0.34,0.66","us"
"27453","""27452"",13,2,2,1,2,2,2,2,""us"",0.88,0.71,1,1","us"
"27454","""27453"",12,3,1,1,1,2,1,2,""us"",0.64,0.27,0.53,0.7","us"
"27455","""27454"",6,8,2,1,2,2,1,2,""us"",0.97,0.67,0.48,0.1","us"
"27456","""27455"",23,10,2,1,1,2,2,2,""us"",0.2,0.56,0.93,0.19","us"
"27457","""27456"",25,9,2,1,2,1,1,2,""china"",0.51,0.96,0.86,0.19","us"
"27458","""27457"",3,3,2,1,2,1,2,2,""china"",0.09,0.74,0.74,0.93","us"
"27459","""27458"",15,5,1,1,3,2,1,2,""china"",0.67,0.09,0.03,0.36","us"
"27460","""27459"",24,8,1,1,1,2,2,2,""us"",0.99,0.87,0.01,0.82","us"
"27461","""27460"",19,8,2,1,1,2,2,2,""china"",0.79,0.45,0.33,0.51","us"
"27462","""27461"",5,6,2,1,2,2,2,2,""us"",0.45,0.69,0.55,0.59","us"
"27463","""27462"",15,10,1,1,1,3,2,2,""us"",0.25,0.97,0.45,0.65","us"
"27464","""27463"",19,8,2,1,3,2,2,2,""china"",0.93,0.18,0.15,0.53","us"
"27465","""27464"",6,7,2,1,2,3,1,2,""china"",0.91,0.89,0.37,0.3","us"
"27466","""27465"",29,5,2,1,2,2,2,2,""us"",0.1,0.49,0.41,0.93","us"
"27467","""27466"",7,1,1,1,1,2,2,2,""us"",0.96,0.86,0.94,0.89","us"
"27468","""27467"",3,3,2,1,1,3,1,2,""china"",0.76,0.57,0.89,0.97","us"
"27469","""27468"",4,4,2,1,3,2,2,2,""us"",0.34,0.87,0.62,0.86","us"
"27470","""27469"",25,3,1,1,2,3,2,2,""us"",0.41,0.6,0.06,0.71","us"
"27471","""27470"",7,9,2,1,3,2,2,2,""china"",0.17,0.43,0.18,0.99","us"
"27472","""27471"",5,2,1,1,2,3,1,2,""china"",0.66,0.46,0.59,0.33","us"
"27473","""27472"",8,8,2,1,1,2,1,2,""us"",0.61,0.55,0.68,0.47","us"
"27474","""27473"",19,3,1,1,2,1,2,2,""us"",0.14,0.31,0.67,0.07","us"
"27475","""27474"",6,10,2,1,3,2,1,2,""china"",0.68,0.19,0.83,0.87","us"
"27476","""27475"",15,7,1,1,1,2,1,2,""us"",0.04,0.66,0.64,0.83","us"
"27477","""27476"",29,3,1,1,3,3,2,2,""us"",0.99,0.3,0.36,0.05","us"
"27478","""27477"",11,6,2,1,3,2,1,2,""china"",0.65,0.18,0.9,0.75","us"
"27479","""27478"",13,2,1,1,2,2,2,2,""us"",0.29,0.07,0.45,0.23","us"
"27480","""27479"",13,3,2,1,3,3,1,2,""us"",0.65,0.23,0.28,0.34","us"
"27481","""27480"",17,10,2,1,1,1,2,2,""china"",0.67,0.36,0.44,0.94","us"
"27482","""27481"",12,9,2,1,2,1,2,2,""us"",0.91,0.61,0.36,0.45","us"
"27483","""27482"",12,2,2,1,2,3,2,2,""us"",0.72,0.33,0.49,0.9","us"
"27484","""27483"",22,7,2,1,2,2,2,2,""china"",0.49,0.37,0.62,0.25","us"
"27485","""27484"",4,5,1,1,2,1,1,2,""us"",0.43,0.62,0.89,0.91","us"
"27486","""27485"",19,6,2,1,1,2,2,2,""us"",0.09,0.7,0.23,0.27","us"
"27487","""27486"",19,5,1,1,3,3,2,2,""china"",0.96,0.55,0.56,0.22","us"
"27488","""27487"",25,7,1,1,3,1,1,2,""china"",0.47,0.18,0.02,0.66","us"
"27489","""27488"",6,5,1,1,3,1,2,2,""china"",0.66,0.84,0.61,0.16","us"
"27490","""27489"",6,3,1,1,3,1,2,2,""china"",0.54,0.41,0.69,0.92","us"
"27491","""27490"",27,4,2,1,2,1,2,2,""us"",0.45,0.62,0.81,0.08","us"
"27492","""27491"",29,6,1,1,3,2,1,2,""us"",0.32,0.72,0.72,0.86","us"
"27493","""27492"",17,7,2,1,2,2,2,2,""china"",0.8,0.05,0.3,0.51","us"
"27494","""27493"",20,10,1,1,2,3,2,2,""us"",0.86,0.63,0.5,0.78","us"
"27495","""27494"",25,3,2,1,3,3,1,2,""china"",0.93,0.17,0.37,0.29","us"
"27496","""27495"",10,2,1,1,2,2,1,2,""us"",0.66,0.42,0.46,0.82","us"
"27497","""27496"",21,4,1,1,2,1,1,2,""china"",0.37,0.73,0.98,0.61","us"
"27498","""27497"",28,10,1,1,2,1,1,2,""china"",0.24,0.05,0.44,0.6","us"
"27499","""27498"",16,6,1,1,2,1,2,2,""us"",0.97,0.17,0.81,0.8","us"
"27500","""27499"",3,4,2,1,3,3,2,2,""us"",0.58,0.69,0.73,0.07","us"
"27501","""27500"",21,3,2,1,3,2,2,2,""china"",0.65,0.39,0.02,0.91","us"
"27502","""27501"",5,9,1,1,1,3,2,2,""china"",0.5,0.82,0.42,0.74","us"
"27503","""27502"",28,3,1,1,2,2,1,2,""us"",0.08,0.66,0.66,0.32","us"
"27504","""27503"",29,6,1,1,2,2,1,2,""china"",0.21,0.39,0.94,0.23","us"
"27505","""27504"",15,6,2,1,2,2,2,2,""us"",0.5,0.67,0.94,0.27","us"
"27506","""27505"",11,8,1,1,2,2,1,2,""us"",0.24,0.53,0.11,0.14","us"
"27507","""27506"",29,8,1,1,1,1,1,2,""us"",0.7,0.91,0.76,0.22","us"
"27508","""27507"",16,8,1,1,2,3,2,2,""china"",0.14,0.78,0.44,0.07","us"
"27509","""27508"",20,8,2,1,2,2,2,2,""us"",0.74,0.67,0.78,0.31","us"
"27510","""27509"",10,10,1,1,1,2,2,2,""china"",0.74,0.04,0.61,0.72","us"
"27511","""27510"",11,7,1,1,3,2,2,2,""us"",0.68,0.79,0.91,0.64","us"
"27512","""27511"",17,2,2,1,3,1,2,2,""china"",0.4,0.44,0.84,0.26","us"
"27513","""27512"",22,8,2,1,3,3,1,2,""china"",0.51,0.94,0.89,0.31","us"
"27514","""27513"",4,4,2,1,1,1,2,2,""china"",0.28,0.5,0.16,0.46","us"
"27515","""27514"",24,1,1,1,2,2,1,2,""china"",0.15,0.33,0.93,0.02","us"
"27516","""27515"",4,9,2,1,2,2,1,2,""us"",0.15,0.11,0.07,0.81","us"
"27517","""27516"",6,7,2,1,1,1,2,2,""china"",0.51,0.64,0.95,0.41","us"
"27518","""27517"",23,7,2,1,2,3,2,2,""china"",0.63,0.32,0.94,0.18","us"
"27519","""27518"",7,3,2,1,3,1,2,2,""us"",0.14,0.88,0.84,0.76","us"
"27520","""27519"",3,5,2,1,3,2,1,2,""china"",0.27,0.37,0.25,0.41","us"
"27521","""27520"",13,9,1,1,3,2,2,2,""china"",0.95,0.64,0.88,0.97","us"
"27522","""27521"",18,4,2,1,3,1,1,2,""china"",0.78,0.35,0.75,0.56","us"
"27523","""27522"",22,4,1,1,1,3,2,2,""us"",0.34,0.93,0.48,0.84","us"
"27524","""27523"",28,7,1,1,3,2,2,2,""us"",0.7,0.52,0.39,0.64","us"
"27525","""27524"",18,5,2,1,2,1,1,2,""us"",0.18,0.36,0.88,0.97","us"
"27526","""27525"",26,7,2,1,3,2,2,2,""us"",0.33,0.25,0.09,0.54","us"
"27527","""27526"",12,10,1,1,2,3,1,2,""us"",0.81,0.09,0.28,0.5","us"
"27528","""27527"",24,6,2,1,3,2,2,2,""us"",0.05,0.15,0.5,0.5","us"
"27529","""27528"",26,6,2,1,3,2,2,2,""us"",0.6,0.67,0.26,0.6","us"
"27530","""27529"",20,8,2,1,3,2,1,2,""china"",0.08,0.02,0.62,0.38","us"
"27531","""27530"",5,3,1,1,3,3,1,2,""china"",0.59,0.35,0.53,0.68","us"
"27532","""27531"",17,1,2,1,2,2,1,2,""us"",0.92,0.96,0.09,0.9","us"
"27533","""27532"",11,9,2,1,3,3,2,2,""us"",0.14,0.96,0.12,0.24","us"
"27534","""27533"",29,1,2,1,2,2,1,2,""china"",0.77,0.97,0.35,0.33","us"
"27535","""27534"",30,5,1,1,1,3,2,2,""us"",0.54,0.26,0.03,0.47","us"
"27536","""27535"",25,7,2,1,2,2,1,2,""china"",0.56,0.94,0.64,0.43","us"
"27537","""27536"",29,9,1,1,3,3,2,2,""china"",0.94,0.41,0.52,0.43","us"
"27538","""27537"",8,8,1,1,2,1,1,2,""china"",0.35,0.85,0.04,0.96","us"
"27539","""27538"",25,9,2,1,2,1,1,2,""china"",0.82,0.71,0.46,0.87","us"
"27540","""27539"",3,1,2,1,1,2,1,2,""china"",0.85,0.15,0.36,0.84","us"
"27541","""27540"",24,3,1,1,2,1,1,2,""us"",0.31,0.99,0.9,0.1","us"
"27542","""27541"",16,4,2,1,2,2,1,2,""china"",0.38,0.72,0.05,0.39","us"
"27543","""27542"",23,5,2,1,2,2,2,2,""us"",0.17,0.15,0.45,0.88","us"
"27544","""27543"",27,9,2,1,2,3,2,2,""china"",0.88,0.46,0.32,0.96","us"
"27545","""27544"",16,6,2,1,1,2,2,2,""china"",0.78,0.57,0.26,0.41","us"
"27546","""27545"",11,2,1,1,3,1,2,2,""china"",0.42,0.16,0.1,0.31","us"
"27547","""27546"",9,4,2,1,2,3,2,2,""us"",0.92,0.77,0.1,0.7","us"
"27548","""27547"",6,9,1,1,1,1,2,2,""us"",0.88,0.97,0.73,0.16","us"
"27549","""27548"",14,9,2,1,3,3,1,2,""china"",0.93,0.44,0.13,0.17","us"
"27550","""27549"",7,9,1,1,3,2,1,2,""china"",0.79,0.24,0.61,0.4","us"
"27551","""27550"",27,2,2,1,2,2,1,2,""china"",0.23,0.56,0.91,0.34","us"
"27552","""27551"",22,8,1,1,1,2,1,2,""china"",0.62,0.38,0.09,0.57","us"
"27553","""27552"",23,10,1,1,2,2,2,2,""us"",0.12,0.4,0.88,0.57","us"
"27554","""27553"",21,9,2,1,3,3,2,2,""us"",0.18,0.83,0.59,0.8","us"
"27555","""27554"",28,2,2,1,2,3,1,2,""us"",0.4,0.1,0.41,0.02","us"
"27556","""27555"",4,5,1,1,2,2,1,2,""china"",0.95,0.23,0.92,0.12","us"
"27557","""27556"",16,1,1,1,1,2,2,2,""us"",0.66,0.58,0.34,0.58","us"
"27558","""27557"",21,1,1,1,2,2,1,2,""china"",0.33,0.44,0.75,0.57","us"
"27559","""27558"",25,9,2,1,3,3,2,2,""china"",0.57,0.83,0.38,0.13","us"
"27560","""27559"",29,6,1,1,1,1,2,2,""china"",0.08,0.16,0.6,0.56","us"
"27561","""27560"",5,5,1,1,1,2,2,2,""us"",0.8,0.39,0.58,0.44","us"
"27562","""27561"",20,5,1,1,3,2,2,2,""china"",0.05,0.57,0.2,0.71","us"
"27563","""27562"",20,6,2,1,3,2,2,2,""china"",0.68,0.35,0.71,0.76","us"
"27564","""27563"",14,2,1,1,2,3,1,2,""china"",0.19,0.82,0.54,0.39","us"
"27565","""27564"",22,5,1,1,3,2,1,2,""china"",0.51,0.75,0.3,0.08","us"
"27566","""27565"",22,3,2,1,1,2,2,2,""us"",0.32,0.45,0.22,0.73","us"
"27567","""27566"",18,4,1,1,1,3,1,2,""us"",0.47,0.45,0.39,0.22","us"
"27568","""27567"",8,7,1,1,1,2,1,2,""china"",0.01,0.47,0.19,0.63","us"
"27569","""27568"",8,7,1,1,1,2,2,2,""us"",0.83,0.48,0.05,0.81","us"
"27570","""27569"",19,5,1,1,1,1,1,2,""china"",0.6,0.93,0.87,0.13","us"
