"","china_platform","us_platform","china_staying_power","us_staying_power","china_defense","us_defense","china_offense","us_offense","first_salvo","china_scouting","us_scouting","china_ready","us_ready","outcome_china","outcome_us","iter"
"33494",26,1,1,1,2,1,2,2,"us",0.97,0.9,0.87,0.88,"67.64","-127.4616","1"
"33495",15,9,2,1,2,2,2,2,"china",0.21,0.17,0.25,0.23,"19.3246","-3.38","1"
"33496",28,7,1,1,2,1,2,2,"us",0.23,0.46,0.04,0.5,"28.4","-10.064","1"
"33497",14,4,2,1,2,1,1,2,"us",0.66,0.34,0.29,0.13,"17.38","-9.2108","1"
"33498",17,8,1,1,3,2,1,2,"china",0.05,0.5,0.63,0.22,"397.701144","-5.959332","3"
"33499",3,1,1,1,2,3,1,2,"us",0.19,0.76,0.55,0.74,"-2.001312","19.12258128","2"
"33500",16,3,2,1,2,2,1,2,"us",0.46,0.58,0.76,0.69,"27","-7.66","1"
"33501",17,9,2,1,1,3,2,2,"china",0.9,0.78,0.76,0.56,"43.1472","-25.24","1"
"33502",10,1,2,1,1,2,1,2,"us",0.16,0.74,0.66,0.24,"14.929688","-0.80692608","2"
"33503",3,5,1,1,3,2,2,2,"china",1,0.43,0.13,0.48,"5.9588","-2.08","1"
"33504",6,7,1,1,3,2,2,2,"us",0.84,0.37,0.89,0.04,"20.54","-32.3472","1"
"33505",20,6,2,1,3,2,2,2,"china",0.26,0.11,0.66,0.03,"40.7108","-8.28","1"
"33506",18,3,2,1,2,2,2,2,"us",0.42,0.64,0.74,0.25,"30.04","-22.2336","1"
"33507",10,8,2,1,3,2,1,2,"us",0.53,0.29,0.27,0.18,"13.47","-4.4191","1"
"33508",11,4,2,1,2,3,1,2,"us",0.93,0.65,0.23,1,"12.23","-3.3739","1"
"33509",7,7,1,1,3,2,2,2,"us",0.9,0.35,0.95,0.21,"25.55","-43.15","1"
"33510",11,7,2,1,2,2,2,2,"us",0.23,0.37,0.52,0.86,"15.98","-1.9108","1"
"33511",13,6,2,1,3,2,1,2,"china",0.68,0.11,0.64,0.16,"26.162","-6.2","1"
"33512",21,6,2,1,3,3,2,2,"us",0.1,0.48,0.07,0.97,"-43.7496165455777","449.781647237748","5"
"33513",16,8,2,1,3,2,2,2,"us",0.86,0.43,0.24,0.54,"20.9","-31.788","1"
"33514",4,6,2,1,1,2,1,2,"china",0.96,0.2,0.98,0.05,"6.288","-1.64","1"
"33515",14,3,1,1,3,2,2,2,"us",0.25,0.31,0.87,0.7,"49.3","-19.85","1"
"33516",17,2,2,1,2,2,1,2,"china",0.41,0.54,0.15,0.91,"20.2682","-1.33","1"
"33517",16,8,1,1,2,2,1,2,"us",0.48,0.26,0.98,0.86,"46.32","-16.7936","1"
"33518",27,4,1,1,2,2,2,2,"us",0.7,0.35,0.45,0.69,"49.9","-65.1","1"
"33519",16,10,2,1,2,3,2,2,"china",0.03,0.81,0.44,0.23,"107.148223519411","-1.29538714551109","6"
"33520",16,4,2,1,2,2,2,2,"us",0.99,0.88,0.55,0.08,"23.04","-43.2992","1"
"33521",22,6,2,1,1,3,2,2,"us",0.65,0.52,0.9,0.78,"30.86","-33.438","1"
"33522",6,10,1,1,1,1,2,2,"us",0.09,0.16,0.8,0.69,"17.791616","-0.58096288","2"
"33523",29,1,2,1,1,2,2,2,"china",0.05,0.87,0.97,0.92,"355.687312048888","-7.6721187317046","7"
"33524",10,4,2,1,1,1,2,2,"china",0.13,0.33,0.26,0.08,"11.4452","-0.44","1"
"33525",19,8,2,1,2,2,1,2,"us",0.45,0.91,0.91,0.1,"34.47","-13.1115","1"
"33526",10,1,2,1,3,3,1,2,"china",0.11,0.19,0.71,0.02,"42.46415958","-1.168982","2"
"33527",30,6,2,1,2,3,2,2,"us",0.97,0.25,0.21,0.13,"35.8","-66.672","1"
"33528",10,9,2,1,1,2,1,2,"us",0.36,0.79,0.19,0.17,"9.37","-0.6932","1"
"33529",18,3,1,1,2,1,1,2,"us",0.47,0.72,0.83,0.35,"45","-18.45","1"
"33530",12,6,2,1,1,1,1,2,"us",0.34,0.1,0.33,0.58,"13.78","-1.5252","1"
"33531",8,9,2,1,2,2,1,2,"us",0.18,0.36,0.74,0.9,"294.506043817931","-39.2570471583146","7"
"33532",27,2,2,1,2,2,2,2,"us",0.4,0.66,0.38,0.29,"35.94","-25.592","1"
"33533",5,5,1,1,2,3,1,2,"us",0.53,0.91,0.04,0.99,"-10.852304","33.57030512","2"
"33534",10,9,2,1,2,3,2,2,"china",0.8,0.75,0.47,0.66,"22.23","-10.04","1"
"33535",14,7,1,1,2,1,1,2,"us",0.65,0.77,0.08,0.46,"13.16","-5.634","1"
"33536",14,7,1,1,2,1,2,2,"china",0.16,1,0.13,0.56,"20.36","-1.36","1"
"33537",13,2,1,1,2,1,2,2,"china",0.28,0.32,0.81,0.47,"36.8376","-4.34","1"
"33538",20,5,1,1,3,2,1,2,"china",0.78,0.93,0.01,0.38,"43.0688","-12.08","1"
"33539",4,10,1,1,1,1,2,2,"us",0.79,0.53,0.69,0.1,"4.64","-5.1312","1"
"33540",14,3,2,1,2,3,1,2,"us",0.52,0.38,0.77,0.11,"24.02","-9.8304","1"
"33541",11,7,2,1,3,2,1,2,"china",0.77,0.12,0.54,0.97,"20.2208","-2.59","1"
"33542",9,2,2,1,3,1,2,2,"us",0.83,0.06,0.44,0.19,"14.82","-22.2212","1"
"33543",23,8,2,1,1,2,2,2,"china",0.68,0.68,0.18,0.91,"42.5052","-25.64","1"
"33544",9,4,2,1,3,1,1,2,"china",0.5,0.26,0.68,0.29,"18.6792","-1.92","1"
"33545",14,9,2,1,2,3,2,2,"china",0.3,0.82,0.62,0.16,"27.1408","-5.44","1"
"33546",30,2,1,1,3,2,1,2,"china",0.42,0.87,0.5,0.98,"86.6232","-6.68","1"
"33547",6,5,2,1,2,1,2,2,"us",0.84,0.96,0.57,0.73,"7.5","-9.14","1"
"33548",9,1,2,1,2,2,1,2,"china",0.55,0.76,0.47,0.77,"24.5407536","-6.89196","2"
"33549",23,9,2,1,1,2,2,2,"us",0.17,0.57,0.02,0.47,"22.09","-3.6306","1"
"33550",15,6,1,1,2,1,2,2,"china",0.19,0.86,0.04,0.51,"20.8096","-2.68","1"
"33551",9,4,1,1,3,2,2,2,"china",0.56,0.02,0.96,0.6,"35.1472","-5.68","1"
"33552",26,5,1,1,3,3,2,2,"us",0.74,0.66,0.49,0.33,"61.58","-87.1584","1"
"33553",4,8,2,1,2,2,2,2,"china",0.44,0.55,0.28,0.87,"6.225345010688","-0.533624360959996","4"
"33554",19,6,1,1,2,1,2,2,"us",0.88,0.51,0.44,0.51,"33.68","-56.2568","1"
"33555",17,9,2,1,2,3,2,2,"us",0.49,0.75,0.21,0.17,"19.07","-15.6686","1"
"33556",26,9,2,1,1,2,2,2,"us",0.81,0.69,0.38,0.88,"29.56","-42.3672","1"
"33557",26,9,2,1,1,2,2,2,"china",0.86,0.04,0.96,0.32,"40.1376","-41.44","1"
"33558",15,9,2,1,3,2,2,2,"us",0.09,0.85,0.1,0.83,"-3.53156296744143","49.6176194133329","5"
"33559",24,7,2,1,2,1,1,2,"china",0.32,0.89,0.39,0.03,"38.3618","-5.62","1"
"33560",30,4,1,1,1,3,2,2,"china",0.62,0.33,0.64,0.26,"71.4024","-33.64","1"
"33561",8,3,2,1,1,2,2,2,"us",0.62,0.74,0.2,0.91,"7.32","-3.4368","1"
"33562",20,4,1,1,2,3,1,2,"us",0.45,0.34,0.66,0.79,"45.04","-13.528","1"
"33563",4,2,2,1,2,1,2,2,"us",0.6,0.57,0.84,0.16,"6.22","-5.144","1"
"33564",7,8,1,1,3,2,1,2,"us",0.95,0.35,0.54,0.89,"16.94","-10.533","1"
"33565",15,3,1,1,2,3,1,2,"china",0.75,0.6,0.95,0.54,"50.712","-6.01","1"
"33566",21,5,2,1,2,3,2,2,"china",0.07,0.03,0.73,0.99,"-622.207089199129","43141.8006044356","8"
"33567",28,3,2,1,1,2,2,2,"us",0.72,0.08,0.36,0.94,"32.88","-41.5872","1"
"33568",24,4,2,1,2,2,2,2,"china",0.67,0.72,0.82,0.95,"62.6592","-26.36","1"
"33569",12,8,2,1,3,2,2,2,"us",0.31,0.6,0.12,0.41,"12.96","-4.3952","1"
"33570",12,2,1,1,1,2,1,2,"us",0.62,0.4,0.04,0.69,"10.88","-1.9856","1"
"33571",11,5,2,1,3,1,2,2,"us",0.3,0.85,0.17,0.34,"12.105","-4.583","1"
"33572",15,9,2,1,2,2,1,2,"china",1,0.15,0.72,0.52,"27.438","-10.92","1"
"33573",7,8,1,1,2,3,1,2,"us",0.92,0.83,0.97,0.64,"17.26","-10.0392","1"
"33574",26,4,1,1,3,1,1,2,"us",0.91,0.81,0.31,0.6,"46.94","-39.5154","1"
"33575",7,7,2,1,2,2,2,2,"us",0.47,0.99,0.14,0.39,"6","-2.08","1"
"33576",12,8,2,1,2,3,2,2,"us",0.66,0.42,0.72,0.74,"19.8","-19.696","1"
"33577",5,3,1,1,1,1,1,2,"us",0.47,0.81,0.89,0.54,"11.475594","-5.14512718","2"
"33578",26,7,2,1,3,1,1,2,"china",0.69,0.79,0.78,0.15,"68.7756","-15.64","1"
"33579",2,2,1,1,3,2,1,2,"china",0.98,1,0.09,0.65,"-2.74","2.64","1"
"33580",20,4,1,1,1,1,2,2,"us",0.2,0.41,0.09,0.52,"20.16","-5.024","1"
"33581",8,4,1,1,3,3,1,2,"china",0.99,0.43,0.92,0.36,"33.3136","-3.76","1"
"33582",16,9,2,1,1,2,2,2,"us",0.21,0.76,0.81,0.24,"20.96","-5.8432","1"
"33583",10,9,2,1,3,2,2,2,"us",0.5,0.69,0.46,0.07,"15.52","-13.24","1"
"33584",2,5,2,1,2,3,1,2,"us",0.8,0.7,0.12,0.49,"-2.0468","12.1794","2"
"33585",29,8,1,1,2,2,2,2,"china",0.39,0.98,0.21,0.34,"78.9296","-19.26","1"
"33586",10,3,2,1,3,2,2,2,"us",0.15,0.7,0.83,0.97,"21.05","-0.434999999999999","1"
"33587",7,5,1,1,1,2,1,2,"us",0.03,0.38,0.16,0.19,"-3.22723918688961","8.65315907931646","5"
"33588",6,3,1,1,1,1,2,2,"china",0.13,0.9,0.83,0.33,"18.0486","-0.877","2"
"33589",27,7,1,1,2,2,2,2,"china",0.05,0.16,0.44,0.04,"50.9328","-0.54","1"
"33590",30,10,2,1,2,3,2,2,"china",0.76,0.77,0.22,0.85,"66.245","-38.5","1"
"33591",14,9,2,1,2,1,1,2,"us",0.51,0.84,0.43,0.45,"18.34","-6.4534","1"
"33592",6,9,1,1,1,2,1,2,"china",0.89,0.82,0.22,0.49,"9.5832","-1.38","1"
"33593",14,8,2,1,2,1,1,2,"china",0.63,0.55,0.27,0.65,"20.816","-5.52","1"
"33594",7,2,1,1,2,2,2,2,"us",0.73,0.91,0.66,0.2,"12.6","-15.596","1"
"33595",20,7,2,1,1,3,2,2,"us",0.82,0.52,0.61,0.71,"25.06","-34.8384","1"
"33596",30,7,1,1,2,2,1,2,"us",0.8,0.21,0.2,0.9,"41.16","-27.328","1"
"33597",22,1,1,1,2,2,2,2,"us",0.19,0.14,0.33,1,"35.96","-7.6648","1"
"33598",4,7,1,1,2,3,2,2,"us",0.59,0.8,0.78,0.52,"7.04","-3.1872","1"
"33599",7,2,1,1,2,3,2,2,"china",0.33,0.2,0.4,0.93,"67.655559783424","-17.09900390656","4"
"33600",7,5,1,1,2,3,2,2,"china",0.51,0.46,0.95,0.71,"21.1096","-0.880000000000001","1"
"33601",28,2,2,1,1,2,1,2,"us",0.88,0.09,0.11,0.52,"29.36","-21.7568","1"
"33602",12,7,2,1,2,2,2,2,"china",0.67,0.99,0.2,0.55,"26.1612","-11.88","1"
"33603",25,2,2,1,1,2,1,2,"china",0.8,0.27,0.51,0.91,"35.2522","-14.36","1"
"33604",16,7,1,1,3,2,1,2,"us",0.06,0.23,0.56,0.04,"41.96","-0.3576","1"
"33605",18,2,2,1,3,2,2,2,"china",0.05,0.68,0.16,0.61,"-18.5846785411417","49.4265888267367","6"
"33606",20,7,1,1,3,2,1,2,"us",0.04,0.39,0.72,0.5,"193.585568","-4.67462272","2"
"33607",17,2,2,1,1,3,1,2,"us",0.22,0.47,0.13,0.87,"-47.3846174816829","382.937242300725","5"
"33608",10,3,2,1,2,2,1,2,"china",0.19,0.63,0.89,0.91,"-85.6174511533979","257.865318188219","6"
"33609",28,9,2,1,2,3,1,2,"us",0.28,0.42,0.06,0.2,"28.84","-4.8752","1"
"33610",27,2,2,1,2,1,1,2,"us",0.78,0.01,0.25,0.89,"33.73","-22.5294","1"
"33611",29,10,2,1,1,2,2,2,"china",0.61,0.29,0.45,0.3,"44.8572","-32.18","1"
"33612",26,9,1,1,2,3,2,2,"china",0.72,0.81,0.28,0.22,"95.8344","-34.12","1"
"33613",22,3,1,1,3,2,1,2,"us",0.71,0.36,0.34,0.75,"43","-25.53","1"
"33614",30,3,1,1,2,2,2,2,"us",0.31,0.78,0.68,0.65,"67.68","-37.3616","1"
"33615",11,7,2,1,2,2,2,2,"china",0.44,0.62,0.15,0.78,"15.4772","-4.56","1"
"33616",15,8,1,1,2,1,1,2,"china",0.1,0.95,0.67,0.36,"79.78598","-1.619","2"
"33617",4,6,2,1,1,2,1,2,"china",0.12,0.99,0.42,0.81,"-12.17693312","12.455888","2"
"33618",26,1,1,1,2,2,2,2,"us",0.78,0.04,0.47,0.62,"50.28","-73.9568","1"
"33619",25,8,2,1,1,2,1,2,"china",0.99,0.28,0.86,0.32,"41.7616","-21.47","1"
"33620",3,8,2,1,3,2,1,2,"us",0.2,0.09,0.08,0.74,"-4.60364785269792","151.178840677916","5"
"33621",23,4,1,1,1,3,1,2,"china",0.24,0.35,0.87,0.68,"85.663804","-8.52592","2"
"33622",8,9,2,1,2,3,2,2,"china",0.58,0.68,0.97,0.6,"18.2624","-3.68","1"
"33623",11,2,1,1,3,3,1,2,"us",0.84,0.19,0.9,0.35,"39.94","-29.4496","1"
"33624",28,7,2,1,1,3,2,2,"us",0.14,0.86,0.19,0.78,"28.94","-1.4232","1"
"33625",14,7,1,1,1,2,1,2,"us",0.09,0.69,0.17,0.87,"-3.06037054319999","29.732333922488","3"
"33626",27,2,1,1,2,2,2,2,"china",0.61,0.1,0.7,0.6,"70.508","-28.54","1"
"33627",9,9,2,1,2,1,2,2,"us",0.74,0.45,0.73,0.2,"14.67","-19.3116","1"
"33628",27,2,1,1,3,2,2,2,"us",0.18,0.83,0.87,0.28,"94.15","-30.774","1"
"33629",9,7,2,1,3,2,2,2,"us",0.47,0.78,0.2,0.41,"10.14","-5.8916","1"
"33630",8,2,2,1,1,3,1,2,"china",0.1,0.04,0.07,0.41,"-2.60778868894679","166.956273106341","6"
"33631",21,4,2,1,1,1,1,2,"china",0.71,0.84,0.77,0.27,"39.4758","-12.37","1"
"33632",6,8,2,1,2,3,1,2,"china",0.54,0.01,0.26,0.25,"9.55858396","-3.625996","2"
"33633",28,3,2,1,1,3,1,2,"us",0.18,0.24,0.85,0.05,"39.42","-4.7956","1"
"33634",4,8,1,1,3,2,2,2,"china",0.63,0.83,0.59,0.35,"13.8024","-1.64","1"
"33635",26,5,2,1,3,3,2,2,"china",0.08,0.15,0.78,0.75,"121.874636","-1.36604","2"
"33636",16,8,2,1,1,1,2,2,"us",0.01,0.13,0.77,0.5,"386.502402997576","-1.4905653321642","10"
"33637",24,6,2,1,2,1,2,2,"us",0.75,0.56,0.44,0.4,"33.44","-47.36","1"
"33638",10,8,2,1,1,1,2,2,"us",0.82,0.53,0.45,0.95,"11.19","-14.4516","1"
"33639",25,6,2,1,3,2,2,2,"china",0.16,0.72,0.29,0.99,"37.3438","-2.04","1"
"33640",19,3,2,1,2,2,2,2,"us",0.66,0.4,0.91,0.92,"35.49","-41.1668","1"
"33641",19,7,1,1,2,2,2,2,"china",0.11,0.08,0.03,0.47,"20.188","-0.3","1"
"33642",24,2,2,1,2,1,2,2,"china",0.03,0.5,0.36,0.06,"44.5366","-1.2172","2"
"33643",4,1,2,1,1,2,2,2,"us",0.57,0.23,0.33,0.25,"4.2","-1.788","1"
"33644",28,5,1,1,3,2,1,2,"us",0.12,0.3,0.25,0.19,"47.8","-2.976","1"
"33645",23,7,1,1,2,3,2,2,"us",0.83,0.24,0.16,0.33,"29.4","-44.824","1"
"33646",11,8,2,1,3,1,2,2,"us",0.53,0.59,0.92,0.56,"25","-23.38","1"
"33647",8,6,2,1,1,3,2,2,"us",0.53,0.09,0.57,0.18,"10.1","-7.626","1"
"33648",9,4,2,1,2,2,1,2,"us",0.11,0.47,0.37,0.01,"15.234363","-0.87293793","2"
"33649",6,7,1,1,1,3,1,2,"china",0.79,0.01,0.24,0.11,"7.4816","-2.08","1"
"33650",8,9,2,1,2,1,1,2,"us",0.02,0.23,0.4,0.63,"-104.318654045944","811.04922906641","13"
"33651",4,1,2,1,2,2,2,2,"china",0.34,0.41,0.91,0.28,"16.1076288","-4.45968","2"
"33652",11,7,2,1,1,2,2,2,"us",0.33,0.32,0.2,0.86,"11.46","-2.1236","1"
"33653",22,9,2,1,1,2,2,2,"china",0.76,0.33,0.8,0.75,"40.1852","-28.44","1"
"33654",20,3,2,1,1,2,1,2,"china",0.89,0.88,0.79,0.23,"40.9944","-14.88","1"
"33655",9,1,1,1,1,3,1,2,"china",0.68,0.31,0.9,0.07,"19.394","-3.7","1"
"33656",11,6,2,1,2,2,2,2,"us",0.47,0.97,0.92,0.7,"19.18","-13.2292","1"
"33657",15,7,2,1,1,2,1,2,"china",0.32,1,0.08,0.51,"16.36","-0.76","1"
"33658",2,3,1,1,1,2,2,2,"us",0.12,0.21,0.78,0.91,"-0.740327219199998","37.978734455808","3"
"33659",25,9,1,1,2,2,2,2,"us",0.68,0.07,0.64,0.82,"56.72","-71.8592","1"
"33660",13,3,1,1,2,2,1,2,"us",0.56,0.74,0.24,0.67,"16.28","-4.4368","1"
"33661",7,6,1,1,2,1,1,2,"us",0.88,0.94,0.38,0.59,"8.56","-4.3528","1"
"33662",23,5,2,1,1,1,1,2,"us",0.41,0.65,0.57,0.93,"28.255","-7.72455","1"
"33663",13,5,1,1,3,2,2,2,"us",0.2,0.4,0.97,0.17,"49.23","-17.012","1"
"33664",29,9,1,1,1,3,1,2,"us",0.93,0.74,0.6,0.78,"43.44","-33.7192","1"
"33665",18,10,1,1,2,2,1,2,"china",0.33,0.82,0.76,0.21,"50.444","-3.1","1"
"33666",25,6,2,1,1,2,1,2,"us",0.12,0.92,0.39,0.23,"28.035","-0.4442","1"
"33667",20,3,2,1,3,1,1,2,"china",0.56,0.46,0.55,0.41,"40.3548","-8.38","1"
"33668",29,7,1,1,2,1,1,2,"us",0.64,0.59,0.61,0.74,"62.02","-36.2128","1"
"33669",17,1,1,1,2,3,2,2,"china",0.59,0.47,0.96,0.63,"63.0632","-14.28","1"
"33670",16,3,2,1,1,2,2,2,"us",0.96,0.83,0.13,0.76,"15.38","-24.4896","1"
"33671",16,6,2,1,2,3,2,2,"us",0.29,0.66,0.93,0.11,"29.56","-14.4848","1"
"33672",19,3,1,1,3,2,1,2,"us",0.93,0.07,0.61,0.06,"53.49","-47.5057","1"
"33673",12,4,2,1,2,1,1,2,"china",0.78,0.33,0.75,0.73,"22.947","-5.9","1"
"33674",21,6,2,1,3,3,1,2,"us",0.27,0.6,0.06,0.99,"-75.4871484589291","533.137630928658","8"
"33675",27,6,2,1,2,1,2,2,"us",0.44,0.54,0.28,0.13,"33.48","-27.2024","1"
"33676",8,3,2,1,1,1,2,2,"us",0.46,0.62,0.41,0.06,"8.4","-5.608","1"
"33677",11,7,1,1,1,1,1,2,"china",0.57,0.48,0.32,0.34,"17.9664","-3.59","1"
"33678",15,5,1,1,3,1,1,2,"china",0.92,0.03,0.26,0.53,"27.3444","-10.74","1"
"33679",14,2,2,1,2,1,1,2,"us",0.23,0.31,0.84,0.57,"25.14","-2.6422","1"
"33680",14,9,1,1,1,2,1,2,"china",0.55,0.51,0.79,0.12,"30.3844","-5.22","1"
"33681",29,1,1,1,1,1,1,2,"china",0.94,0.43,0.92,0.72,"76.1652","-23.82","1"
"33682",26,4,1,1,2,1,2,2,"china",0.37,0.05,0.37,0.46,"46.872","-16.32","1"
"33683",25,3,2,1,2,2,1,2,"china",0.97,0.6,0.4,0.85,"46.31","-18.85","1"
"33684",4,9,2,1,3,1,2,2,"us",0.27,0.73,0.35,0.22,"4.64","-0.0655999999999999","1"
"33685",13,9,1,1,2,3,1,2,"china",0.06,0.31,0.82,0.72,"-6795.7037723653","12010.8164393377","8"
"33686",27,7,2,1,1,3,1,2,"china",0.6,0.88,0.33,0.16,"43.1062","-13.24","1"
"33687",29,6,1,1,1,3,1,2,"us",0.92,0.68,0.8,0.31,"49.48","-41.6616","1"
"33688",13,6,1,1,2,2,1,2,"us",0.85,0.57,0.98,0.68,"36.2","-26.05","1"
"33689",10,2,1,1,2,2,2,2,"china",0.27,0.72,0.71,0.46,"26.4464","-1.56","1"
"33690",21,6,2,1,1,1,1,2,"us",0.48,0.7,0.68,0.4,"26.74","-10.0352","1"
"33691",6,1,2,1,1,2,2,2,"us",0.72,0.23,0.06,0.01,"5.72","-6.1968","1"
"33692",7,10,2,1,2,2,2,2,"us",0.21,0.72,0.74,0.89,"17.932176","-4.61473792","2"
"33693",13,10,2,1,1,3,2,2,"china",0.95,0.15,0.65,0.5,"20.18","-19.7","1"
"33694",11,6,1,1,2,2,2,2,"us",0.11,0.98,0.69,0.38,"22.26","-1.3772","1"
"33695",18,8,2,1,3,2,2,2,"china",0.46,0.61,0.42,0.37,"37.3188","-13.08","1"
"33696",18,8,2,1,2,2,1,2,"us",0.9,0.77,0.03,0.65,"17","-10.7","1"
"33697",24,5,2,1,2,2,2,2,"china",0.69,0.8,0.39,0.83,"55.6","-27.8","1"
"33698",2,1,2,1,1,1,2,2,"china",0.97,0.28,0.73,0.8,"2.8084","-0.28","1"
"33699",5,3,1,1,2,2,2,2,"us",0.66,0.96,0.96,0.2,"10.76","-11.4032","1"
"33700",18,3,1,1,2,1,1,2,"us",0.96,0.73,0.85,0.59,"45.68","-40.6728","1"
"33701",18,3,2,1,3,2,2,2,"china",0.29,0.73,0.36,0.58,"32.1876","-6.12","1"
"33702",6,3,1,1,2,2,2,2,"us",0.27,0.78,0.02,0.29,"-1.8600511488","3.882132938752","3"
"33703",17,3,1,1,3,1,1,2,"us",0.91,0.56,0.17,0.72,"23.43","-17.8813","1"
"33704",14,5,1,1,2,1,1,2,"china",0.9,0.66,0.72,0.57,"46.6472","-9.46","1"
"33705",22,1,1,1,2,2,2,2,"us",0.73,0.67,0.79,0.84,"54.08","-73.5968","1"
"33706",23,7,2,1,2,3,1,2,"china",0.16,0.56,0.37,0.07,"32.2156","-1.26","1"
"33707",13,7,2,1,1,1,2,2,"china",0.98,0.64,1,0.7,"33.6312","-22.08","1"
"33708",4,3,1,1,3,3,1,2,"china",0.78,0.39,0.85,0.43,"51.70584208","-6.844336","2"
"33709",22,10,1,1,2,3,2,2,"us",0.22,0.18,0.34,0.59,"36.24","-10.4056","1"
"33710",8,5,2,1,2,2,2,2,"us",0.87,0.71,0.63,0.39,"11.62","-16.6588","1"
"33711",20,9,1,1,2,1,1,2,"us",0.02,0.85,0.31,0.49,"159.1273523664","-0.0648192430080003","5"
"33712",25,5,1,1,2,2,2,2,"us",0.31,0.17,0.65,0.61,"56.82","-30.7884","1"
"33713",5,8,1,1,2,3,2,2,"china",0.87,0.21,0.92,0.55,"15.628","-3.4","1"
"33714",19,7,1,1,1,3,2,2,"us",0.7,0.91,0.22,0.27,"19.54","-23.736","1"
"33715",22,9,2,1,1,1,1,2,"us",0.42,0.45,0.57,0.55,"27.37","-8.3954","1"
"33716",20,3,1,1,1,3,1,2,"china",0.48,0.51,0.38,0.1,"34.74","-7","1"
"33717",5,3,1,1,3,2,1,2,"us",0.1,0.55,0.29,0.95,"-0.822690000000009","40.591789","3"
"33718",30,9,1,1,2,2,1,2,"us",0.86,0.8,0.53,0.66,"58.6","-45.756","1"
"33719",17,2,2,1,2,1,2,2,"us",0.84,0.91,0.05,0.84,"16.03","-23.2504","1"
"33720",12,7,2,1,2,2,2,2,"china",0.01,0.95,0.69,0.82,"-8.94848290799999","34.03209624","3"
"33721",19,7,2,1,2,3,1,2,"china",0.67,0.3,0.58,0.42,"32.483","-8.21","1"
"33722",19,8,2,1,3,2,1,2,"us",0.7,0.56,0.53,0.97,"32.985","-17.2095","1"
"33723",21,6,2,1,1,2,2,2,"us",0.81,0.02,0.54,0.12,"26.63","-40.6606","1"
"33724",3,6,2,1,2,2,2,2,"us",0.91,0.54,0.91,0.63,"4.65","-3.943","1"
"33725",25,4,1,1,1,1,1,2,"china",0.82,0.9,0.48,0.76,"67.564","-16.98","1"
"33726",18,8,1,1,3,3,1,2,"china",0.33,0.52,0.63,0.05,"55.8056","-3.64","1"
"33727",6,1,2,1,2,2,1,2,"china",0.41,0.96,0.47,0.28,"14.26775904","-2.326824","2"
"33728",6,1,2,1,3,3,2,2,"us",0.77,0.61,0.76,0.02,"11.62","-15.7748","1"
"33729",22,10,2,1,2,1,1,2,"china",0.77,0.28,0.7,0.59,"41.2528","-13.76","1"
"33730",24,9,2,1,1,3,2,2,"us",0.86,0.67,0.1,0.39,"23.86","-36.6992","1"
"33731",26,3,2,1,1,2,1,2,"china",0.7,0.97,0.79,0.7,"49.268","-13.4","1"
"33732",14,4,1,1,1,3,2,2,"us",0.49,0.39,0.12,0.53,"14.12","-8.6576","1"
"33733",8,7,2,1,3,1,2,2,"us",0.62,0.66,0.4,0.07,"11.48","-12.0952","1"
"33734",9,5,1,1,3,1,2,2,"china",0.83,0.63,0.1,0.14,"27.6516","-12.66","1"
"33735",22,5,1,1,2,1,1,2,"china",0.07,0.94,0.65,0.03,"119.65489984","-2.937968","2"
"33736",5,2,1,1,1,3,2,2,"china",0.84,0.29,0.09,0.13,"8.7096","-5.62","1"
"33737",11,6,2,1,1,3,2,2,"china",0.35,0.06,0.09,0.4,"11.693","-3.3","1"
"33738",3,6,1,1,2,3,1,2,"china",0.17,0.3,0.18,0.09,"-1.35366006053001","3.46126291058349","6"
"33739",20,4,1,1,3,3,2,2,"china",0.56,0.49,0.68,0.62,"77.1464","-16.68","1"
"33740",17,5,1,1,2,3,2,2,"us",0.83,0.37,0.32,0.01,"26.4","-41.764","1"
"33741",26,10,1,1,2,2,2,2,"china",0.76,0.1,0.21,0.82,"43.768","-34.24","1"
"33742",7,3,1,1,3,2,1,2,"us",0.71,0.26,0.81,0.94,"22.97","-10.5487","1"
"33743",16,4,1,1,1,2,1,2,"us",0.17,0.61,0.41,0.14,"20.12","-0.8604","1"
"33744",27,6,2,1,1,1,1,2,"us",0.45,0.24,0.46,0.78,"32.73","-11.1685","1"
"33745",3,2,2,1,3,3,2,2,"us",0.57,0.42,0.62,0.87,"8.89116","-4.4429524","2"
"33746",6,7,2,1,3,3,2,2,"us",0.67,0.61,0.8,0.61,"11.98","-10.3932","1"
"33747",24,2,2,1,2,3,2,2,"us",0.45,0.99,0.28,0.13,"28.74","-23.086","1"
"33748",27,4,2,1,2,3,1,2,"us",0.25,0.54,0.48,0.27,"38.88","-6.1","1"
"33749",18,6,2,1,2,2,2,2,"china",0.28,0.44,0.35,0.15,"27.5912","-7.48","1"
"33750",17,1,2,1,2,2,2,2,"china",0.61,0.05,0.58,0.7,"27.657","-15.94","1"
"33751",5,10,1,1,2,2,2,2,"us",0.71,0.69,0.55,0.14,"7.74","-8.4308","1"
"33752",8,9,2,1,3,1,1,2,"china",0.81,0.58,0.35,0.96,"13.6848","-2.56","1"
"33753",21,9,2,1,3,1,1,2,"us",0.8,0.09,0.51,0.42,"36.885","-26.668","1"
